Accuracy,False Negatives,False Positives,Iteration,True Negatives,True Positives
0.5412820512820513,0.2,178.7,2680.0,0.5,210.6
0.5412820512820513,0.2,178.7,2690.0,0.5,210.6
0.5412820512820513,0.2,178.7,2700.0,0.5,210.6
0.5412820512820513,0.2,178.7,2710.0,0.5,210.6
0.5412820512820513,0.2,178.7,2720.0,0.5,210.6
0.5412820512820513,0.2,178.7,2730.0,0.5,210.6
0.5415384615384615,0.2,178.6,2740.0,0.6,210.6
0.5415384615384615,0.2,178.6,2750.0,0.6,210.6
0.5412820512820513,0.3,178.6,2760.0,0.6,210.5
0.5412820512820513,0.3,178.6,2770.0,0.6,210.5
0.5410256410256411,0.4,178.6,2780.0,0.6,210.4
0.5410256410256411,0.4,178.6,2790.0,0.6,210.4
0.5410256410256411,0.4,178.6,2800.0,0.6,210.4
0.5410256410256411,0.4,178.6,2810.0,0.6,210.4
0.5410256410256411,0.4,178.6,2820.0,0.6,210.4
0.5410256410256411,0.4,178.6,2830.0,0.6,210.4
0.5410256410256411,0.4,178.6,2840.0,0.6,210.4
0.5410256410256411,0.4,178.6,2850.0,0.6,210.4
0.5410256410256411,0.4,178.6,2860.0,0.6,210.4
0.5410256410256411,0.4,178.6,2870.0,0.6,210.4
0.5410256410256411,0.4,178.6,2880.0,0.6,210.4
0.5410256410256411,0.4,178.6,2890.0,0.6,210.4
0.5410256410256411,0.4,178.6,2900.0,0.6,210.4
0.5410256410256411,0.4,178.6,2910.0,0.6,210.4
0.5410256410256411,0.4,178.6,2920.0,0.6,210.4
0.5410256410256411,0.4,178.6,2930.0,0.6,210.4
0.5410256410256411,0.4,178.6,2940.0,0.6,210.4
0.5410256410256411,0.4,178.6,2950.0,0.6,210.4
0.5410256410256411,0.4,178.6,2960.0,0.6,210.4
0.5410256410256411,0.4,178.6,2970.0,0.6,210.4
0.5412820512820513,0.4,178.5,2980.0,0.7,210.4
0.5412820512820513,0.4,178.5,2990.0,0.7,210.4
0.5412820512820513,0.4,178.5,3000.0,0.7,210.4
0.5412820512820513,0.4,178.5,3010.0,0.7,210.4
0.5417948717948718,0.4,178.3,3020.0,0.9,210.4
0.5417948717948718,0.4,178.3,3030.0,0.9,210.4
0.5417948717948718,0.4,178.3,3040.0,0.9,210.4
0.5417948717948718,0.4,178.3,3050.0,0.9,210.4
0.5417948717948718,0.4,178.3,3060.0,0.9,210.4
0.5417948717948718,0.4,178.3,3070.0,0.9,210.4
0.5417948717948718,0.4,178.3,3080.0,0.9,210.4
0.5417948717948718,0.4,178.3,3090.0,0.9,210.4
0.5417948717948718,0.4,178.3,3100.0,0.9,210.4
0.5420512820512821,0.4,178.2,3110.0,1.0,210.4
0.5420512820512821,0.4,178.2,3120.0,1.0,210.4
0.5420512820512821,0.4,178.2,3130.0,1.0,210.4
0.5417948717948718,0.5,178.2,3140.0,1.0,210.3
0.5417948717948718,0.5,178.2,3150.0,1.0,210.3
0.5417948717948718,0.5,178.2,3160.0,1.0,210.3
0.5417948717948718,0.5,178.2,3170.0,1.0,210.3
0.5417948717948718,0.5,178.2,3180.0,1.0,210.3
0.5417948717948718,0.5,178.2,3190.0,1.0,210.3
0.5417948717948718,0.5,178.2,3200.0,1.0,210.3
0.5417948717948718,0.5,178.2,3210.0,1.0,210.3
0.5417948717948718,0.5,178.2,3220.0,1.0,210.3
0.5417948717948718,0.5,178.2,3230.0,1.0,210.3
0.5417948717948718,0.5,178.2,3240.0,1.0,210.3
0.5417948717948718,0.5,178.2,3250.0,1.0,210.3
0.5417948717948718,0.5,178.2,3260.0,1.0,210.3
0.5423076923076924,0.5,178.0,3270.0,1.2,210.3
0.5423076923076924,0.5,178.0,3280.0,1.2,210.3
0.5423076923076924,0.5,178.0,3290.0,1.2,210.3
